date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:28:50	8721/8721	---M--	200	added ('OK')	text/css	date:Sat,%2027%20Jul%202019%2012:58:14%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/avasta/css/style.css	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/avasta/css/style.css	(from https://lezato.dexignzone.com/laravel/demo/public/css/style.css)
15:28:50	20439/20439	---M--	200	added ('OK')	text/css	date:Sat,%2005%20Sep%202020%2006:43:20%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/flaticon/flaticon.css	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/flaticon/flaticon.css	(from https://lezato.dexignzone.com/laravel/demo/public/css/style.css)
15:28:51	5591/5591	---M--	200	added ('OK')	text/css	date:Thu,%2025%20Feb%202021%2012:29:32%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/flaticon_1/flaticon_1.css	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/flaticon_1/flaticon_1.css	(from https://lezato.dexignzone.com/laravel/demo/public/css/style.css)
15:28:51	106765/106765	---M--	200	added ('OK')	text/css	date:Mon,%2028%20Dec%202020%2008:35:46%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/icomoon/icomoon.css	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/icomoon/icomoon.css	(from https://lezato.dexignzone.com/laravel/demo/public/css/style.css)
15:28:51	57997/57997	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/vendor/animate/animate.min.css	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/vendor/animate/animate.min.css	(from https://lezato.dexignzone.com/laravel/demo/public/css/style.css)
15:28:51	63666/63666	---M--	200	added ('OK')	text/css	date:Sat,%2026%20Oct%201985%2008:15:00%20GMT	https://lezato.dexignzone.com/laravel/demo/public/icons/bootstrap-icons/font/bootstrap-icons.css	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/icons/bootstrap-icons/font/bootstrap-icons.css	(from https://lezato.dexignzone.com/laravel/demo/public/css/style.css)
15:28:52	28765/28765	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202019%2005:44:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/vendor/aos/css/aos.min.css	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/vendor/aos/css/aos.min.css	(from https://lezato.dexignzone.com/laravel/demo/public/css/style.css)
15:28:52	2714/2714	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202019%2005:44:40%20GMT	https://lezato.dexignzone.com/laravel/demo/public/vendor/perfect-scrollbar/css/perfect-scrollbar.css	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/vendor/perfect-scrollbar/css/perfect-scrollbar.css	(from https://lezato.dexignzone.com/laravel/demo/public/css/style.css)
15:28:52	2191/2191	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202019%2005:44:40%20GMT	https://lezato.dexignzone.com/laravel/demo/public/vendor/metismenu/css/metisMenu.min.css	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/vendor/metismenu/css/metisMenu.min.css	(from https://lezato.dexignzone.com/laravel/demo/public/css/style.css)
15:28:52	8672/8672	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Mar%202021%2010:00:58%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/pattern/pattern5.png	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/pattern/pattern5.png	(from https://lezato.dexignzone.com/laravel/demo/public/css/style.css)
15:28:53	2888/2888	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jan%202024%2009:59:31%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/body/12.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/body/12.jpg	(from https://lezato.dexignzone.com/laravel/demo/public/css/style.css)
15:28:53	506/506	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2029%20Jan%202021%2006:31:12%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/svg/check.svg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/svg/check.svg	(from https://lezato.dexignzone.com/laravel/demo/public/css/style.css)
15:28:54	2888/2888	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jan%202024%2009:59:32%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/svg/cd-arrow.svg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/svg/cd-arrow.svg	(from https://lezato.dexignzone.com/laravel/demo/public/css/style.css)
15:28:54	229165/229165	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Mar%202021%2008:50:58%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/cover.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/cover.jpg	(from https://lezato.dexignzone.com/laravel/demo/public/css/style.css)
15:28:54	7720/7720	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Dec%202020%2013:18:50%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/like.png	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/like.png	(from https://lezato.dexignzone.com/laravel/demo/public/css/style.css)
15:28:54	73079/73079	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Sep%202020%2008:09:50%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/1.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/1.jpg	(from https://lezato.dexignzone.com/laravel/demo/public/css/style.css)
15:28:54	676/676	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Jun%202021%2011:07:12%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/dots1.png	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/dots1.png	(from https://lezato.dexignzone.com/laravel/demo/public/css/style.css)
15:28:55	202/202	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Jun%202021%2011:07:38%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/dots2.png	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/dots2.png	(from https://lezato.dexignzone.com/laravel/demo/public/css/style.css)
15:28:55	302/302	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:33%20GMT	https://lezato.dexignzone.com/laravel/demo/vendor/lightgallery/css/lightgallery.min.css	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/vendor/lightgallery/css/lightgallery.min.css	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:28:55	20463/20463	---M--	200	added ('OK')	text/css	date:Wed,%2001%20May%202019%2013:23:42%20GMT	https://lezato.dexignzone.com/laravel/demo/public/vendor/lightgallery/css/lightgallery.min.css	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/vendor/lightgallery/css/lightgallery.min.css	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:28:55	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:34%20GMT	https://lezato.dexignzone.com/laravel/demo/images/profile/profile.png	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/profile/profile.png	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:28:56	18851/18851	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Mar%202021%2008:50:58%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/profile.png	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/profile.png	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:28:56	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:34%20GMT	https://lezato.dexignzone.com/laravel/demo/images/profile/1.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/profile/1.jpg	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:28:56	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:35%20GMT	https://lezato.dexignzone.com/laravel/demo/images/profile/2.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/profile/2.jpg	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:28:57	82934/82934	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Mar%202021%2008:50:56%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/1.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/1.jpg	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:28:57	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:35%20GMT	https://lezato.dexignzone.com/laravel/demo/images/profile/3.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/profile/3.jpg	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:28:57	101526/101526	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2005:30:08%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/2.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/2.jpg	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:28:57	112060/112060	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2005:30:08%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/3.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/3.jpg	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:28:57	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:36%20GMT	https://lezato.dexignzone.com/laravel/demo/images/profile/4.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/profile/4.jpg	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:28:58	60329/60329	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2005:30:08%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/4.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/4.jpg	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:28:58	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:36%20GMT	https://lezato.dexignzone.com/laravel/demo/images/profile/5.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/profile/5.jpg	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:28:58	5675/5675	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2005:30:08%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/5.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/5.jpg	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:28:58	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:37%20GMT	https://lezato.dexignzone.com/laravel/demo/images/profile/6.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/profile/6.jpg	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:28:59	5918/5918	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2005:30:08%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/6.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/6.jpg	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:28:59	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:37%20GMT	https://lezato.dexignzone.com/laravel/demo/images/profile/7.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/profile/7.jpg	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:28:59	7028/7028	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2005:30:08%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/7.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/7.jpg	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:28:59	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:38%20GMT	https://lezato.dexignzone.com/laravel/demo/images/profile/8.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/profile/8.jpg	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:29:00	238242/238242	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2005:30:08%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/8.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/8.jpg	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:29:00	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:38%20GMT	https://lezato.dexignzone.com/laravel/demo/images/profile/9.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/profile/9.jpg	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:29:00	282514/282514	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2005:30:08%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/9.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/9.jpg	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:29:00	313/313	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:39%20GMT	https://lezato.dexignzone.com/laravel/demo/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:29:01	52316/52316	---M--	200	added ('OK')	application/javascript	date:Wed,%2010%20Mar%202021%2006:49:34%20GMT	https://lezato.dexignzone.com/laravel/demo/public/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:29:01	304/304	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:39%20GMT	https://lezato.dexignzone.com/laravel/demo/vendor/lightgallery/js/lightgallery-all.min.js	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/vendor/lightgallery/js/lightgallery-all.min.js	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:29:01	49799/49799	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Feb%202019%2003:49:10%20GMT	https://lezato.dexignzone.com/laravel/demo/public/vendor/lightgallery/js/lightgallery-all.min.js	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/vendor/lightgallery/js/lightgallery-all.min.js	(from https://lezato.dexignzone.com/laravel/demo/app-profile)
15:29:01	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:40%20GMT	https://lezato.dexignzone.com/laravel/demo/images/logo-full.png	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/logo-full.png	(from https://lezato.dexignzone.com/laravel/demo/page-login)
15:29:02	6459/6459	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Jul%202021%2011:25:46%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/logo-full.png	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/logo-full.png	(from https://lezato.dexignzone.com/laravel/demo/page-login)
15:29:02	3565/3565	---MC-	200	added ('OK')	text/html	date:Mon,%2015%20Jan%202024%2009:59:40%20GMT	https://lezato.dexignzone.com/laravel/demo/page-forgot-password	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/page-forgot-password.html	(from https://lezato.dexignzone.com/laravel/demo/page-login)
15:29:02	273/273	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:41%20GMT	https://lezato.dexignzone.com/laravel/demo/images/map2.png	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/map2.png	(from https://lezato.dexignzone.com/laravel/demo/index-2)
15:29:03	305/305	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:41%20GMT	https://lezato.dexignzone.com/laravel/demo/vendor/datatables/css/jquery.dataTables.min.css	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/vendor/datatables/css/jquery.dataTables.min.css	(from https://lezato.dexignzone.com/laravel/demo/order-page-list)
15:29:03	64458/64458	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Jul%202021%2010:37:30%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/map2.png	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/map2.png	(from https://lezato.dexignzone.com/laravel/demo/index-2)
15:29:03	13901/13901	---M--	200	added ('OK')	text/css	date:Mon,%2031%20May%202021%2006:48:04%20GMT	https://lezato.dexignzone.com/laravel/demo/public/vendor/datatables/css/jquery.dataTables.min.css	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/vendor/datatables/css/jquery.dataTables.min.css	(from https://lezato.dexignzone.com/laravel/demo/order-page-list)
15:29:03	303/303	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:42%20GMT	https://lezato.dexignzone.com/laravel/demo/vendor/datatables/js/jquery.dataTables.min.js	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/vendor/datatables/js/jquery.dataTables.min.js	(from https://lezato.dexignzone.com/laravel/demo/order-page-list)
15:29:04	82567/82567	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2005:44:40%20GMT	https://lezato.dexignzone.com/laravel/demo/public/vendor/datatables/js/jquery.dataTables.min.js	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/vendor/datatables/js/jquery.dataTables.min.js	(from https://lezato.dexignzone.com/laravel/demo/order-page-list)
15:29:04	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:42%20GMT	https://lezato.dexignzone.com/laravel/demo/js/plugins-init/datatables.init.js	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/js/plugins-init/datatables.init.js	(from https://lezato.dexignzone.com/laravel/demo/order-page-list)
15:29:04	6903/6903	---M--	200	added ('OK')	application/javascript	date:Sat,%2010%20Jul%202021%2005:11:16%20GMT	https://lezato.dexignzone.com/laravel/demo/public/js/plugins-init/datatables.init.js	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/js/plugins-init/datatables.init.js	(from https://lezato.dexignzone.com/laravel/demo/order-page-list)
15:29:04	294/294	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:43%20GMT	https://lezato.dexignzone.com/laravel/demo/vendor/owl-carousel/owl.carousel.css	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/vendor/owl-carousel/owl.carousel.css	(from https://lezato.dexignzone.com/laravel/demo/order-details-page)
15:29:04	3506/3506	---M--	200	added ('OK')	text/css	date:Thu,%2014%20Jun%202018%2009:09:08%20GMT	https://lezato.dexignzone.com/laravel/demo/public/vendor/owl-carousel/owl.carousel.css	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/vendor/owl-carousel/owl.carousel.css	(from https://lezato.dexignzone.com/laravel/demo/order-details-page)
15:29:05	272/272	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:43%20GMT	https://lezato.dexignzone.com/laravel/demo/images/map.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/map.jpg	(from https://lezato.dexignzone.com/laravel/demo/order-details-page)
15:29:05	273/273	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:44%20GMT	https://lezato.dexignzone.com/laravel/demo/images/pic1.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/pic1.jpg	(from https://lezato.dexignzone.com/laravel/demo/order-details-page)
15:29:06	20979/20979	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jul%202021%2007:30:36%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/pic1.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/pic1.jpg	(from https://lezato.dexignzone.com/laravel/demo/order-details-page)
15:29:06	255247/255247	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jul%202021%2007:24:44%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/map.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/map.jpg	(from https://lezato.dexignzone.com/laravel/demo/order-details-page)
15:29:07	280/280	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:45%20GMT	https://lezato.dexignzone.com/laravel/demo/images/contacts/m1.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/contacts/m1.cd.delayed	(from https://lezato.dexignzone.com/laravel/demo/order-details-page)
15:29:07	8056/8056	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2005:25:54%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/contacts/m1.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/contacts/m1.jpg	(from https://lezato.dexignzone.com/laravel/demo/order-details-page)
15:29:07	280/280	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:46%20GMT	https://lezato.dexignzone.com/laravel/demo/images/contacts/m2.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/contacts/m2.jpg	(from https://lezato.dexignzone.com/laravel/demo/order-details-page)
15:29:07	9172/9172	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2005:25:54%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/contacts/m2.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/contacts/m2.jpg	(from https://lezato.dexignzone.com/laravel/demo/order-details-page)
15:29:08	280/280	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:46%20GMT	https://lezato.dexignzone.com/laravel/demo/images/contacts/m3.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/contacts/m3.jpg	(from https://lezato.dexignzone.com/laravel/demo/order-details-page)
15:29:08	6075/6075	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2005:25:54%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/contacts/m3.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/contacts/m3.jpg	(from https://lezato.dexignzone.com/laravel/demo/order-details-page)
15:29:08	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:47%20GMT	https://lezato.dexignzone.com/laravel/demo/images/profile/p1.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/profile/p1.jpg	(from https://lezato.dexignzone.com/laravel/demo/order-details-page)
15:29:08	4681/4681	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2005:30:10%20GMT	https://lezato.dexignzone.com/laravel/demo/public/images/profile/p1.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/images/profile/p1.jpg	(from https://lezato.dexignzone.com/laravel/demo/order-details-page)
15:29:09	293/293	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:47%20GMT	https://lezato.dexignzone.com/laravel/demo/vendor/owl-carousel/owl.carousel.js	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/vendor/owl-carousel/owl.carousel.js	(from https://lezato.dexignzone.com/laravel/demo/order-details-page)
15:29:09	291/291	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:48%20GMT	https://lezato.dexignzone.com/laravel/demo/js/dashboard/order-detail-page.js	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/js/dashboard/order-detail-page.js	(from https://lezato.dexignzone.com/laravel/demo/order-details-page)
15:29:09	42766/42766	---M--	200	added ('OK')	application/javascript	date:Fri,%2009%20Aug%202019%2012:21:58%20GMT	https://lezato.dexignzone.com/laravel/demo/public/vendor/owl-carousel/owl.carousel.js	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/vendor/owl-carousel/owl.carousel.js	(from https://lezato.dexignzone.com/laravel/demo/order-details-page)
15:29:09	1111/1111	---M--	200	added ('OK')	application/javascript	date:Fri,%2002%20Jul%202021%2012:17:46%20GMT	https://lezato.dexignzone.com/laravel/demo/public/js/dashboard/order-detail-page.js	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/public/js/dashboard/order-detail-page.js	(from https://lezato.dexignzone.com/laravel/demo/order-details-page)
15:29:10	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Jan%202024%2009:59:48%20GMT	https://lezato.dexignzone.com/laravel/demo/images/menu/fav2.jpg	C:/Users/User/OneDrive/Desktop/sarfraj/lezato.dexignzone.com/laravel/demo/images/menu/fav2.jpg	(from https://lezato.dexignzone.com/laravel/demo/analytics)
